registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
docker.io,ibmcom/couchdb-operator-mgmt,1.3.2-1596800739,sha256:260457f8f320b155b40a1878e6405e6517ccadb16b7aa85db9ac5593056ce516,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator-mgmt,1.4.1-1599469522,sha256:c0f8a7c09d484262e0aff3e06d01c2eb8ea05f4ca98d77a1970bdb89c66ed81d,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator-mgmt,1.6.4-1603993718,sha256:6682245559001f53fe1ef9900a0920b467edc3c10e79d1af18ed78b916e9a6f7,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator-mgmt,1.6.5-1604929809,sha256:2b4c4e0bfef6b51d75ad5f547eb7e0169d5a6997278ed17943e436d93eab341c,IMAGE,linux,amd64,"",0,CASE,"",""
quay.io,opencloudio/couchdb-operator-mgmt,1.6.8-1623306115,sha256:e4812c98264793c943ada9e7088246084274f3b1021d282122bce7960824fdc5,IMAGE,linux,amd64,"",0,CASE,"",""
quay.io,opencloudio/couchdb-operator-mgmt,1.6.21-1631096798,sha256:b47c292b45277d3c2eedc24c41ea616ff7fd886194c182d033c97ac0e587905f,LIST,"","","",0,CASE,"",""
quay.io,opencloudio/couchdb-operator-mgmt,1.6.25-1638973438,sha256:e4c8dbe5c9b8cfa6a602cace2cabb673f2b1483f252621882fd17571db59a245,LIST,"","","",0,CASE,"",""
quay.io,opencloudio/couchdb-operator-mgmt,1.6.25-1643121381,sha256:ee45180fbce0d1b78ed2e89d07e99b51dfa5e59d2e0e427e69fbdfe792616299,LIST,"","","",0,CASE,"",""
docker.io,ibmcom/couchdb2,2.3.1-1582628230,sha256:e9cd909febcd193e025b3fde62a6e77311d109addde534db7c18dbd4b1520352,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb2,2.3.1-1586874651,sha256:8404a7f6e12c80725ae762e2a0ef799d401e0956e3e2c3f1101729db3bc24d4e,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb2,2.3.1-1588591813,sha256:470ec28ccf197452289730f39bba6fa2f8c1611bc7f9e29d36d5fc26d96ce8a4,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb2,2.3.1-1591187333,sha256:dcb3001bbc90029bdbd1b69303cd1e9e945cc7e091c75d3e594262fff7a6adc1,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb2,2.3.1-1593779317,sha256:bd372207ca15459024d69fb750e098b28031be7ad5812e4c7c82fd05b0d6408b,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb2,2.3.1-1601728117,sha256:823995dbba3663deb7d815fab9b2fa818c8b05f980c068d97de90b859f53106f,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb3,3.0.0-amd64-1582802457,sha256:3ba87711d2d85debaddb99087fb50de5e84a9ebbeff58e3c8d75a18054a81889,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb3,3.0.0-amd64-1583750219,sha256:7b4f8d5ba1bad4a8681d4f560a61e37dfcaea286cdb00a6a2cc858d52617da5a,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb3,3.0.0-amd64-1586870800,sha256:73edf65a22a78da83fa6186345dfc56bfe1c66d28febdbe7870be82594410c20,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb3,3.1.0-amd64-1590225339,sha256:cef18bebe1b6f453be54e4e76676f9c1ad60223e34c7f245cf0aa0fdda7340b7,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb3,3.1.0-amd64-1593081656,sha256:4b32ec41c96eee22b9b377d32d9e4a24f5ed4ff8f4fdc674e86d09f66f6a4f05,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb3,3.1.0-amd64-1596624043,sha256:76de6ebedb0513a917d2f30b4e49de9f86a93e87165d4ea49189372f11c8340d,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb3,3.1.0-amd64-1599043251,sha256:02f8e592aa62825719ae789bd5fa7d84c8aa62be1ed0c9f3a55d40c1eecf82ef,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb3,3.1.1-amd64-1603885237,sha256:e83be0b93edc4e0fc58fa96795bcfa4549d861b90a474224a89d2078f2c1f2dc,IMAGE,linux,amd64,"",0,CASE,"",""
quay.io,opencloudio/couchdb3,3.1.1-amd64-1623650287,sha256:9321567cb4178481d3e5958dc035a4f2933d5931d8f815b79fd5fa8676f2e075,IMAGE,linux,amd64,"",0,CASE,"",""
quay.io,opencloudio/couchdb3,3.1.1-1631450260,sha256:260332e4f62dbb8d73735fe391bd34b80244301d2cdd203e4c8646812137dfab,LIST,"","","",0,CASE,"",""
quay.io,opencloudio/couchdb3,3.2.1-1639362279,sha256:11cb5837f23ed66fc9fdd6083a5d694ea3653d7f8907a026a30796f065f557d7,LIST,"","","",0,CASE,"",""
quay.io,opencloudio/couchdb3,3.2.1-1643018916,sha256:071c548bbb2888057537ca12c9cf8fccf3aab4e8de40e7dbad5b028c1291546d,LIST,"","","",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.0.0-1584356716,sha256:8a1b42e8a429b8ba3166ce8c19da9651bc1aea1a47f61411932f76c6ac1e8fce,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.0.0-1584956848,sha256:ead12c42ecffc00e81acc3661610f5d35dbd50d67eb0165a1e6ad5f8676bd663,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.0.2-1586956096,sha256:13a614aa6abaf534195f5bf572c828a36e6ff3ef7aa29131f5e170634353d241,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.0.6-1590729118,sha256:abeee6cc6b56f28b67f6f559a08e054b666d265fff347762710162eebdfa1d08,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.0.7-1591176303,sha256:22e763022d45f9be1a39bad2e18fcbe11573df7b714b1d9d401db0ed1e71a6a4,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.0.10-1591551144,sha256:4743dd354d1c32673554238aec7f259393c972adc7251b5a15a76559aab1148d,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.0.11-1592475398,sha256:ebc4bf957d3d4e8218aec21fd8c2e9cb285ff78646e7d83705b3c63489086ff4,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.0.14-1596725483,sha256:db0902bcf4a3273967b2b4c3fa92fdf14c8a099ca269ef1adff9c46099d5e15d,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.1.0-1599662615,sha256:69d23e864702313e046e6ce8f4db4d4207ca6cc7bd2a4fc82f1bfb3075a0a683,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.2.1-1600188278,sha256:69285b1e98ab035c8ed9a9a818c4d39113a3625fa0d935090c0c548437ffaa99,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.4.0-1604057853,sha256:f84aa68359c6123758df762af819b6b7ef2fd784df64bd165f2a144895e747a7,IMAGE,linux,amd64,"",0,CASE,"",""
docker.io,ibmcom/couchdb-operator,1.4.1-1604934979,sha256:bf93e6053a251d71b1085736b0df4c2510770d88a5f285086c071ca980bc85eb,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/couchdb-operator,1.4.3-1623305749,sha256:a860b8813f4de45940c83d0d240c2e6aeed858f2e8fa7241309e74e932c02de4,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/couchdb-operator,2.0-1632142980,sha256:2389d563d148d61c558f9fc0aec651892cbd14b9e4430498ddc02751de798985,LIST,"","","",0,CASE,"",""
icr.io,cpopen/couchdb-operator,2.1-1633102075,sha256:3b808e6f445a202fb647428e84e23245bd40ad072251865f4590890e51784690,LIST,"","","",0,CASE,"",""
icr.io,cpopen/couchdb-operator,2.2-1639392409,sha256:161fd29109317062d8669dfbe3b5a7becb4b0ba7fe44ee64604014018637a8e6,LIST,"","","",0,CASE,"",""
icr.io,cpopen/couchdb-operator,2.2-1643019477,sha256:a14bda7dc34d823496679e41da499fcde21461c68a27de81e98dc19cfdf7fc86,LIST,"","","",0,CASE,"",""
icr.io,cpopen/couchdb-operator-bundle,1.0.14,sha256:9b838c7c492a30b1b5f1d4de753cf9d5fa801650a9bd5fd0eb3e13dee0411a70,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,1.1.0,sha256:21a2dd526f0eb4d6cd2acd7e7c9c0392a6f4a401382bda16d74d79d96b210c86,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,1.2.1,sha256:e7d21dcd95925f6798f75d3bdfa3c3446751cde08c598f220b2a2c780d69a2d5,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,1.3.1,sha256:8e1f1f23b1e1e2365b5f301e85e0e127f573ca29eb444c642eb6984719d7d02e,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,1.4.2,sha256:dae596c4423206396a37ef611e9ea92fd179235c42f008f25c893ffdaaffb3a2,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,1.4.3,sha256:5100ca8de41a6c52bbb068404c4b9462a8d32963d448b9683cc6f9efb3611a5b,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,1.4.4,sha256:cb09954d9e7dce58fce2b0289ccb1564f18159bdcf343832f49fb5ce29549d4d,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,2.0.0,sha256:028fd243c091271e3bb1c61e9d75858c4a7a19be9d1178f1bf4e28349c59a675,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,2.0.1,sha256:3d2257b93661095a849785e5457d330a5fb3fd164856c6fc8fe769401736c5c9,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,2.2.0-1639472987,sha256:ad6749d7702fe58771c9fb5d4e44082b103b62cb7486daf59428d73329a9fcf5,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-bundle,2.2.1-1643268190,sha256:393a44e4651dc21d52a7247bb01d9671f52deb4636abf583bde70dae1b206185,IMAGE,linux,amd64,"",0,CASE,olm-bundle,""
icr.io,cpopen/couchdb-operator-catalog,latest,sha256:c35df32a8de999a4bb76229fbe302b1107d9c6bd17d159ee30167016c51bc215,IMAGE,linux,amd64,"",0,CASE,olm-catalog,""
